id,statement,response,label,prediction,sql,r_num_cell,t_num_cell
2-1122988-1.html.csv,"when the grid is 5 , the least amount of laps is 43.0","Based on the provided SQL query and table, when the grid is 5, the least amount of laps is indeed 43.0, therefore, the claim is true.",1,1,SELECT laps FROM T WHERE grid = 5 ORDER BY laps ASC LIMIT 1;,1,156
2-1122988-1.html.csv,the most laps when the grid is 5 is 34.0,"Based on the provided SQL query and table, the claim is false. The most laps when the grid is 5 is 43, not 34.0.",0,0,SELECT laps FROM T WHERE grid = 5 ORDER BY laps DESC LIMIT 1;,1,156
2-1122988-1.html.csv,"the least laps for christian danner when the grid is 5 , is 43","Based on the table, the driver with the grid number 5 is Michele Alboreto, and he completed 43 laps. Therefore, the claim is true.",0,1,select * from T,156,156
2-11206371-3.html.csv,"paddock 's last appearance was in blood is thicker than water , and red squirrel 's last appearance was in a hero 's welcome","Based on the table, Paddock's last appearance was in ""Blood is Thicker than Water"" and Red Squirrel's last appearance was also in ""A Hero's Welcome"". Therefore, the claim is true.",1,1,select * from T,320,320
2-11206371-3.html.csv,the male bounder books is no,"Based on the table, for the character ""bounder"", the gender is male and the books column is ""yes"". Therefore, the claim is false.",0,0,select * from T,320,320
2-12472200-7.html.csv,olga govortsova has never reached the finals in a grand slam tournament,"Based on the table, there is no information about whether Olga Govortsova reached the finals in a grand slam tournament. Therefore, the claim cannot be verified.",1,0,SELECT tournament FROM T WHERE _2007 != 'f' AND _2008 != 'f' AND _2009 != 'f' AND _2010 != 'f' AND _2011 != 'f';,22,154
2-12472200-7.html.csv,the furthest olga govortsova has ever advanced in a grand slam tournament is the third round,"Based on the table, Olga Govortsova advanced to the third round in the French Open in 2008 and 2009, as well as in Dubai in 2009 and 2010. Therefore, the claim is true.",1,1,"SELECT tournament, _2007, _2008, _2009, _2010, _2011 FROM T WHERE _2007 = '3r' OR _2008 = '3r' OR _2009 = '3r' OR _2010 = '3r' OR _2011 = '3r';",12,154
2-12472200-7.html.csv,olga govortsova has won at least one grand slam tournament match in any given year from 2007 - 2011,"Based on the table, Olga Govortsova did not win any grand slam tournament match in any given year from 2007-2011. Therefore, the claim is false.",0,0,SELECT * FROM T WHERE _2007 = 'a' OR _2008 = 'a' OR _2009 = 'a' OR _2010 = 'a' OR _2011 = 'a';,77,154
2-12472200-7.html.csv,"from 2007 - 2011 , olga govortsova 's wta year - end ranking has never gone up","Based on the table, Olga Govortsova's WTA year-end ranking has never gone up from 2007 to 2011. Therefore, the claim is true.",0,1,"SELECT _2007, _2008, _2009, _2010, _2011 FROM T WHERE _2007 = 'a' AND _2008 = '1r' AND _2009 = '1r' AND _2010 = '1r' AND _2011 = '1r';",10,154
2-12472200-7.html.csv,olga govortsova advanced to the third round in the french open two years in a row,"Based on the table, Olga Govortsova advanced to the third round in the French Open in both 2008 and 2009, therefore the claim is true.",1,1,"SELECT tournament, _2008, _2009 FROM T WHERE tournament = 'french open' AND (_2008 = '3r' OR _2009 = '3r');",3,154
2-12472200-7.html.csv,olga govortsova reached the finals in a grand slam tournament,"Based on the table, it cannot be determined whether Olga Govortsova reached the finals in a grand slam tournament. The table only shows that she participated in grand slam tournaments, but it does not provide information about her performance or reaching the finals. Therefore, the claim is inconclusive.",0,0,SELECT tournament FROM T WHERE _2007 = 'grand slam tournaments' OR _2008 = 'grand slam tournaments' OR _2009 = 'grand slam tournaments' OR _2010 = 'grand slam tournaments' OR _2011 = 'grand slam tournaments';,1,154
2-12472200-7.html.csv,the furthest olga govortsova has ever advanced in a grand slam tournament is the second round,"Based on the table, Olga Govortsova has reached the third round in the French Open in 2008 and 2009. Therefore, the claim is false.",0,0,SELECT * FROM T WHERE _2007 = '2r' OR _2008 = '2r' OR _2009 = '2r' OR _2010 = '2r' OR _2011 = '2r';,63,154
2-12472200-7.html.csv,olga govortsova has won at least five grand slam tournament matches in any given year from 2007 - 2011,"Based on the table, Olga Govortsova did not win at least five grand slam tournament matches in any given year from 2007-2011. Therefore, the claim is false.",0,0,select * from T,154,154
2-12472200-7.html.csv,"from 2007 - 2011 , olga govortsova 's wta year - end ranking has always gone up","Based on the table, Olga Govortsova's WTA year-end ranking has not always gone up from 2007-2011. In 2009, her ranking was 52, which is higher than her ranking in 2008 (49). Therefore, the claim is false.",0,0,select * from T,154,154
2-12472200-7.html.csv,olga govortsova advanced to the third round in the french open five years in a row,"Based on the table, Olga Govortsova advanced to the third round in the French Open in 2008 and 2009, but in 2010 and 2011 she only advanced to the second round. Therefore, the claim is false.",0,0,"SELECT tournament, _2007, _2008, _2009, _2010, _2011 FROM T WHERE tournament = 'french open' AND _2007 = 'a' AND _2008 = '3r' AND _2009 = '3r' AND _2010 = '2r' AND _2011 = '2r';",6,154
1-27833469-1.html.csv,"james burrows directed the episode sex , losers , and videotape for season 19","Based on the table, the episode ""Sex, Losers, and Videotape"" was directed by James Burrows for season 19, therefore, the claim is true.",1,1,"SELECT title, directed_by, season FROM T WHERE directed_by = 'james burrows' AND season = 19;",3,160
1-27833469-1.html.csv,for series 105 there were 15.8 million us viewers,"Based on the table, for series 105 there were indeed 15.8 million US viewers, so the claim is true.",1,1,"SELECT series, us_viewers_millions FROM T WHERE series = 105 AND us_viewers_millions = 15.8;",2,160
1-27833469-1.html.csv,all about christmas eve was the title for season 11,"Based on the table, the title ""all about christmas eve"" was indeed the title for season 11, therefore the claim is true.",1,1,"SELECT title, season FROM T WHERE season = 11 AND title = 'all about christmas eve';",2,160
1-27833469-1.html.csv,series 101 is in season 10,"Based on the table, series 101 is indeed in season 10. Therefore, the claim is true.",1,1,"SELECT series, season FROM T WHERE series = 101 AND season = 10;",2,160
1-27833469-1.html.csv,all about christmas eve is the title of the episode number 12,"Based on the SQL query, the episode title ""fagmalion part ii : attack of the clones"" is the title of the episode in row number 12. Therefore, the claim that ""all about christmas eve"" is the title of the episode number 12 is false.",0,0,SELECT title FROM T WHERE row_number = 12;,1,160
1-27833469-1.html.csv,"november7 , 2003 is the air date of the episode titled boardroom and a parked place","Based on the table, the air date of the episode titled ""boardroom and a parked place"" is November 7, 2002, not November 7, 2003. Therefore, the claim is false.",0,0,select * from T,160,160
1-27833469-1.html.csv,the series number for the episode number 10 is 103.0,"Based on the provided table and SQL query, the series number for the episode number 10 is indeed 103. Therefore, the claim is true.",0,1,SELECT series FROM T WHERE row_number = 10;,1,160
2-1122485-2.html.csv,there are more fords then any other with alfa romeo and matra tying for the least,"Based on the table, there are 6 constructors with Ford, while Alfa Romeo and Matra each have 1 constructor. Therefore, the claim is true.",0,1,"SELECT constructor, COUNT(*) FROM T GROUP BY constructor ORDER BY COUNT(*) DESC;",20,150
2-1122485-2.html.csv,oh the issue affecting time engine trouble is the most common,"Based on the table, the most common issue affecting time is ""+ 1 lap"" as it occurs 4 times, while ""engine"" occurs 3 times. Therefore, the claim is false.",1,0,select * from T,150,150
2-1122485-2.html.csv,alex soler - roig has the highest position at 25 on grid following howden ganley at 24 with jackie stewart in the 1st postion,"Based on the table, Jackie Stewart has the highest position at 1 on the grid, followed by Howden Ganley at 24, and Alex Soler-Roig at 25. Therefore, the claim is true.",1,1,"SELECT driver, grid FROM T WHERE grid = 25 OR grid = 24 OR grid = 1;",6,150
2-1122485-2.html.csv,there is a four way tie for the most laps at 79 with a two way tie for the least amount at 5,"Based on the table, there are four drivers who completed 79 laps and two drivers who completed 5 laps. Therefore, the claim is true.",1,1,"SELECT driver, constructor, laps FROM T WHERE laps = 79 OR laps = 5;",18,150
2-1122485-2.html.csv,any driver below 75 laps care trouble of some kind thus no time listed,"Based on the table, drivers with row numbers 13 to 24 have a time listed, indicating that they completed the race. Therefore, the claim is false.",1,0,select * from T,150,150
2-1122485-2.html.csv,there are more brm then any other with alfa romeo and matra tying for the least,"Based on the table, there are 3 BRM constructors, which is the same as the number of Ferrari, Surtees-Ford, McLaren-Ford, and Brabham-Ford constructors. Therefore, the claim that there are more BRM constructors than any other with Alfa Romeo and Matra tying for the least is false.",0,0,"SELECT constructor, COUNT(*) FROM T GROUP BY constructor ORDER BY COUNT(*) DESC;",20,150
2-1122485-2.html.csv,oh the issue affecting time suspension trouble is the most common,"Based on the provided table and SQL query, the claim is false. The table only shows one instance of a time retired due to suspension, while it does not show any instances of time retired due to trouble. Therefore, the claim that the issue affecting time suspension trouble is the most common is false.",0,0,"SELECT driver, time___retired FROM T WHERE time___retired LIKE '%suspension%' OR time___retired LIKE '%trouble%';",2,150
2-1122485-2.html.csv,john love has the highest position at 25 on grid following howden ganley at 16 with dave charlton in the 1st postion,"Based on the provided table, the claim is false. The driver with the highest position on the grid is Alex Soler-Roig at 25, not John Love. Dave Charlton is in the 16th position, not the 1st position.",0,0,"SELECT driver, grid FROM T WHERE grid = 1 OR grid = 16 OR grid = 25;",6,150
2-1122485-2.html.csv,there is a four way tie for the most laps at 75 with a two way tie for the least amount at 7,"Based on the provided data, there is only one driver, Andrea de Adamich, who completed 75 laps and one driver, Peter Gethin, who completed 7 laps. Therefore, there is no four-way tie for the most laps at 75, and the claim is false.",0,0,"SELECT driver, laps FROM T WHERE laps = 75 OR laps = 7;",4,150
2-1122485-2.html.csv,any driver above 75 laps care trouble of some kind thus no time listed,"Based on the table, it can be observed that there are several drivers who completed more than 75 laps and have a time listed. Therefore, the claim is false.",0,0,select * from T,150,150
2-10806592-9.html.csv,only two teams (hawthorn and south melbourne) scored less than 10,"Based on the table, only one team (hawthorn) scored less than 10, while south melbourne scored 8.8, which is more than 10. Therefore, the claim is false.",1,0,select * from T,48,48
2-10806592-9.html.csv,there were no home teams that scored less than 11,"Based on the table, there were home teams that scored less than 11. For example, North Melbourne scored 11.5 (71), which is less than 11. Therefore, the claim is false.",1,0,"SELECT home_team, home_team_score FROM T WHERE home_team_score >= 11;",12,48
2-10806592-9.html.csv,the highest scoring team for the games that happened on the 18th of june was carlton,"Based on the provided table and SQL query, the highest scoring team for the games that happened on the 18th of June was Richmond, not Carlton. Therefore, the claim is false.",1,0,"SELECT home_team, home_team_score, away_team, away_team_score FROM T WHERE date = '1938-6-18' ORDER BY (home_team_score + away_team_score) DESC LIMIT 1;",4,48
2-10806592-9.html.csv,no game on the 18th of june drew a crowd of more than 20000,"Based on the table, the game between Richmond and Essendon on the 18th of June drew a crowd of 20000, therefore, the claim is false.",1,0,SELECT * FROM T WHERE crowd <= 20000 AND date = '1938-6-18';,48,48
2-10806592-9.html.csv,3 home teams had higher scores than the away teams that they were playing,"Based on the table, there is only one home team (Footscray) that had a higher score than the away team (Collingwood) that they were playing. Therefore, the claim is false.",1,0,"SELECT home_team, home_team_score, away_team, away_team_score FROM T WHERE home_team_score > away_team_score;",4,48
2-10806592-9.html.csv,only two teams (hawthorn and south melbourne) scored more than 10,"Based on the table, four teams (geelong, fitzroy, st kilda, and richmond) scored more than 10, therefore, the claim is false.",0,0,"SELECT home_team, home_team_score, away_team, away_team_score FROM T WHERE home_team_score > 10 OR away_team_score > 10;",24,48
2-10806592-9.html.csv,there were no home teams that scored more than 11,"Based on the table, there are home teams that scored more than 11. Therefore, the claim is false.",0,0,select * from T,48,48
2-10806592-9.html.csv,the second highest scoring team for the games that happened on the 18th of june was by carlton,"Based on the provided table and SQL query, there is no information about the team ""Carlton"" in the results. Therefore, the claim is false.",0,0,"SELECT home_team, home_team_score, away_team, away_team_score FROM T WHERE date = '1938-6-18' ORDER BY home_team_score + away_team_score DESC LIMIT 2;",8,48
2-10806592-9.html.csv,no game on the 18th of june drew a crowd of more fewer than 20000,"Based on the table, there is only one game on the 18th of June and it drew a crowd of 20000, therefore, the claim is true.",0,1,SELECT * FROM T WHERE crowd >= 20000 AND date = '1938-6-18';,8,48
2-10806592-9.html.csv,two home teams had the same scores as the away teams that they were playing,"Based on the table, none of the home teams had the same scores as the away teams they were playing, therefore the claim is false.",0,0,select * from T,48,48
2-16023753-2.html.csv,the dolphins finished the regular season with a 12 - 4 record,"Based on the table, the Dolphins won 12 games and lost 4 games in the regular season. Therefore, the claim is true.",1,1,select * from T,96,96
2-16023753-2.html.csv,the dolphins' defense recorded two shutouts during the season,"Based on the table, the Dolphins' defense recorded two shutouts during the season, as indicated by the two rows with ""w 0 - 0"" in the result column. Therefore, the claim is true.",1,1,"SELECT week, opponent, result FROM T WHERE result LIKE 'w%' AND result LIKE '%0';",6,96
2-16023753-2.html.csv,9 of the dolphins final 10 games were victories,"Based on the table, 9 out of the dolphins final 10 games were victories, therefore, the claim is true.",1,1,"SELECT week, opponent, result FROM T WHERE result LIKE 'w%' LIMIT 10;",30,96
2-16023753-2.html.csv,the most points scored by the dolphins in a game was 38,"Based on the table, the highest score by the Dolphins in a game was 38, therefore, the claim is true.",1,1,"SELECT week, opponent, result FROM T WHERE result LIKE 'w%' AND result LIKE '%38%';",3,96
2-16023753-2.html.csv,the lowest attendance figure for a game was 32343,"Based on the table, the only attendance figure provided is 32343, therefore, the claim is true.",1,1,SELECT attendance FROM T WHERE attendance = 32343;,1,96
2-16023753-2.html.csv,the dolphins' defense recorded three shutouts during the 1983 season,"Based on the provided table, the Dolphins' defense recorded two shutouts during the 1983 season (week 1 against the Buffalo Bills and week 12 against the Baltimore Colts). Therefore, the claim is false.",0,0,select * from T,96,96
2-16023753-2.html.csv,the dolphins' final 10 games were victories,"Based on the provided table, the claim is true. The result column shows that all the games in the final 10 weeks were victories for the Miami Dolphins.",0,1,"SELECT week, opponent, result FROM T WHERE result LIKE 'w%' LIMIT 10;",30,96
2-16023753-2.html.csv,the most points scored by the dolphins in a game was 34 points,"Based on the table, the most points scored by the dolphins in a game was 34 points, therefore the claim is true.",0,1,"SELECT week, opponent, result FROM T WHERE result LIKE '%34%';",6,96
2-16023753-2.html.csv,the lowest attendance figure for a 1983 dolphins' game was 39434,"Based on the table, the lowest attendance figure for a 1983 Dolphins' game was indeed 39434, therefore, the claim is true.",0,1,SELECT attendance FROM T WHERE attendance = 39434;,1,96
2-17245540-5.html.csv,gene borek is from the united states,"Based on the table, gene borek is indeed from the united states, therefore, the claim is true.",1,1,"SELECT player, country FROM T WHERE country = 'united states' AND player = 'gene borek';",2,60
2-17245540-5.html.csv,players from the united states and new zealand are tied for 3rd place,"Based on the table, players from the United States and New Zealand both have a place of 't3', indicating they are tied for 3rd place. Therefore, the claim is true.",1,1,"SELECT player, place FROM T WHERE place = 't3' AND (country = 'united states' OR country = 'new zealand');",6,60
2-17245540-5.html.csv,the player in second place has a score of 70 + 68 = 138,"Based on the table, the player in second place is Jim Colbert and his score is indeed 70 + 68 = 138, therefore, the claim is true.",1,1,"SELECT player, score FROM T WHERE place = 2;",2,60
2-17245540-5.html.csv,johnny miller placed t3,"Based on the table, Johnny Miller is listed as a player who placed t3 in the 1973 U.S. Open (golf), therefore, the claim is true.",1,1,"SELECT place, player FROM T WHERE place = 't3';",6,60
2-17245540-5.html.csv,tom weiskopf is from the united states and finished in t6,"Based on the provided information, the claim is true. The table shows that Tom Weiskopf finished in t6, and it is stated in the claim that he is from the United States.",1,1,"SELECT player, place FROM T WHERE player = 'tom weiskopf' AND place = 't6';",2,60
2-17245540-5.html.csv,"bob charles , from new zealand , was tied for 3rd","Based on the table, bob charles from new zealand was indeed tied for 3rd place, therefore the claim is true.",1,1,"SELECT player, country, place FROM T WHERE player = 'bob charles' AND country = 'new zealand' AND place = 't3';",3,60
2-17245540-5.html.csv,jim colbert is in 2nd place with a score of 70 + 68 = 138,"Based on the table, Jim Colbert is indeed in 2nd place with a score of 70 + 68 = 138. Therefore, the claim is true.",1,1,"SELECT place, score FROM T WHERE player = 'jim colbert' AND score = '70 + 68 = 138';",2,60
2-17245540-5.html.csv,the player gene borek in t6 is from new zealand,"Based on the table, the player gene borek is from the United States, not New Zealand. Therefore, the claim is false.",0,0,select * from T,60,60
2-17245540-5.html.csv,arnold palmer 's place is t3,"Based on the table, Arnold Palmer's place is t6, not t3. Therefore, the claim is false.",0,0,select * from T,60,60
2-17245540-5.html.csv,gene borek who played at t6 with a score of 73 + 69 = 142 belong to the united states,"Based on the table, gene borek who played at t6 with a score of 73 + 69 = 142 does not belong to the united states, therefore, the claim is false.",0,0,select * from T,60,60
2-17245540-5.html.csv,the player from new zealand is in last place,"Based on the table, the player from New Zealand (Bob Charles) is not in last place. The highest place achieved by a player from New Zealand is tied for 3rd place. Therefore, the claim is false.",0,0,"SELECT player, place FROM T WHERE country = 'new zealand' ORDER BY place DESC LIMIT 1;",2,60
2-17245540-5.html.csv,the player in second place is from south africa,"Based on the table, the player in second place is Jim Colbert from the United States, not from South Africa. Therefore, the claim is false.",0,0,select * from T,60,60
2-17245540-5.html.csv,gene borek is from the united states with a score better than 77 + 65 = 142,"Based on the table, gene borek is indeed from the united states, but his score of 77 + 65 = 142 is not better than the score of -5 achieved by gary player. Therefore, the claim is false.",0,0,select * from T,60,60
2-17245540-5.html.csv,gene borek from new zealand is tied for 3rd place,"Based on the table, there is no information about Gene Borek or his placement in the tournament. Therefore, we cannot verify the claim.",0,0,"SELECT place, player, country FROM T WHERE place = 't3' AND country = 'new zealand';",3,60
2-10747009-18.html.csv,home team carlton played away team st kilda at princess park,"Based on the table, the home team Carlton did play the away team St Kilda at Princes Park, therefore the claim is true.",1,1,"SELECT home_team, away_team, venue FROM T WHERE home_team = 'carlton' AND away_team = 'st kilda' AND venue = 'princes park';",3,48
2-10747009-18.html.csv,western oval had footscray as it 's home team,"Based on the table, the home team for the venue ""western oval"" is indeed ""footscray"", therefore the claim is true.",1,1,"SELECT home_team, venue FROM T WHERE venue = 'western oval' AND home_team = 'footscray';",2,48
2-10747009-18.html.csv,carlton was the away team when they played st kilda,"Based on the table, Carlton was the home team when they played St Kilda, therefore the claim is false.",0,0,"SELECT home_team, away_team FROM T WHERE home_team = 'carlton' AND away_team = 'st kilda';",2,48
2-10747009-18.html.csv,princes park had footscray as its home team,"Based on the table, the home team for the match at Princes Park was Carlton, not Footscray. Therefore, the claim is false.",0,0,select * from T,48,48
2-1564278-3.html.csv,"the june 2nd , 2003 tournament took place in surbiton , great britain","Based on the table, the june 2nd , 2003 tournament did indeed take place in surbiton , great britain, therefore, the claim is true.",1,1,"SELECT tournament, date, surface FROM T WHERE date = '2003-6-2' AND tournament = 'surbiton , great britain';",3,48
2-1564278-3.html.csv,"the tournament in cardiff , great britain was on april 16 , 2007","Based on the table, the tournament in cardiff , great britain was indeed on April 16, 2007. Therefore, the claim is true.",1,1,"SELECT tournament, date FROM T WHERE tournament = 'cardiff , great britain' AND date = '2007-4-16';",2,48
2-1564278-3.html.csv,"wesley moodie was alex bogdanovic 's opponent on june 2nd , 2003","Based on the table, wesley moodie was indeed alex bogdanovic's opponent on June 2nd, 2003. Therefore, the claim is true.",1,1,"SELECT opponent_in_the_final, date FROM T WHERE date = '2003-6-2' AND opponent_in_the_final = 'wesley moodie';",2,48
2-1564278-3.html.csv,"the tournament that took place on april 26 , 2004 was on carpet","Based on the table, the tournament that took place on April 26, 2004 in Glasgow, Great Britain F1 was indeed on carpet surface. Therefore, the claim is true.",1,1,"SELECT tournament, surface FROM T WHERE date = '2004-4-26';",2,48
2-1564278-3.html.csv,"rik de voest was alex bogdanovic 's opponent on april 8th , 2013","Based on the table, rik de voest was indeed alex bogdanovic's opponent on April 8th, 2013. Therefore, the claim is true.",1,1,"SELECT opponent_in_the_final, date FROM T WHERE date = '2013-4-8';",2,48
2-1564278-3.html.csv,"the april 26th 2004 tournament took place in surbiton , great britain","Based on the table, the April 26th 2004 tournament took place in Glasgow, Great Britain, not in Surbiton. Therefore, the claim is false.",0,0,select * from T,48,48
2-1564278-3.html.csv,"the tournament in cardiff , great britain was on april 4 , 2011","Based on the table, the tournament in cardiff, great britain was on april 16, 2007, not april 4, 2011. Therefore, the claim is false.",0,0,select * from T,48,48
2-1564278-3.html.csv,alex bogdanovic has never played against wesley moodie yet,"Based on the table, there is a record where Alex Bogdanovic played against Wesley Moodie in the final of a tournament in Surbiton, Great Britain. Therefore, the claim is false.",0,0,SELECT * FROM T WHERE opponent_in_the_final = 'wesley moodie';,6,48
2-1564278-3.html.csv,"the tournament that took place on april 26 , 2004 was on grass","Based on the table, the tournament that took place on April 26, 2004 was on carpet surface, not grass. Therefore, the claim is false.",0,0,"SELECT tournament, surface FROM T WHERE date = '2004-4-26';",2,48
2-1564278-3.html.csv,"rik de voest was alex bogdanovic 's opponent on april 4 , 2011","Based on the table, rik de voest was not alex bogdanovic's opponent on April 4, 2011. Therefore, the claim is false.",0,0,select * from T,48,48
1-10568553-1.html.csv,anne street has no major junctions in the milepost,"Based on the table, it is true that anne street has no major junctions in the milepost. Therefore, the claim is true.",1,1,"SELECT street_names, milepost, roads_intersected FROM T WHERE street_names = 'anne street' AND roads_intersected = '(no major junctions)';",3,35
1-10568553-1.html.csv,north avenue plain street market street has both 12.2 and 12.8 listed in the milepost column,"Based on the table, the street ""north avenue plain street market street"" has both 12.2 and 12.8 listed in the milepost column. Therefore, the claim is true.",1,1,"SELECT street_names, milepost FROM T WHERE street_names LIKE '%north avenue%' AND street_names LIKE '%plain street%' AND street_names LIKE '%market street%';",4,35
1-10568553-1.html.csv,route 24 intersects with pleasant street turnpike street lindelof avenue,"Based on the table, it is true that route 24 intersects with pleasant street turnpike street lindelof avenue.",1,1,"SELECT street_names, roads_intersected FROM T WHERE roads_intersected LIKE '%route 24%';",2,35
1-10568553-1.html.csv,12.8 is one of the mileposts listed for the location rockland,"Based on the table and the SQL query, 12.8 is indeed listed as a milepost for the location rockland. Therefore, the claim is true.",1,1,SELECT milepost FROM T WHERE location = 'rockland' AND milepost = 12.8;,1,35
1-10568553-1.html.csv,anne street is located in plymouth county and has no major junctions for mileposts or roads intersected,"Based on the table, the claim is true. Anne Street is located in Plymouth county and there are no major junctions listed for mileposts or roads intersected.",0,1,select * from T,35,35
1-10568553-1.html.csv,"plymouth county has two locations , rockland and stroughton","Based on the table, plymouth county has two locations, rockland and stoughton, therefore, the claim is true.",0,1,SELECT location FROM T WHERE county = 'plymouth' AND (location = 'rockland' OR location = 'stoughton');,2,35
1-10568553-1.html.csv,hanover in plymouth county intersects route 123,"Based on the table, the row with the location ""hanover"" in ""plymouth"" county intersects with route 53, not route 123. Therefore, the claim is false.",0,0,select * from T,35,35
1-10568553-1.html.csv,milepost 12.8 is at weymouth,"Based on the table, milepost 12.8 is located in Rockland, not Weymouth. Therefore, the claim is false.",0,0,select * from T,35,35
2-11565999-5.html.csv,the song title for track 9 is just a little bit,"Based on the table, the song title for track 9 is indeed ""just a little bit"", therefore the claim is true.",1,1,SELECT song_title FROM T WHERE track = 9;,1,138
2-11565999-5.html.csv,track 23 has a title : just a little bit,"Based on the table, track 23 has a title ""he'll have to go"", not ""just a little bit"". Therefore, the claim is false.",0,0,"SELECT track, song_title FROM T WHERE track = 23;",2,138
